"year","Track URI","Track Name","Album Name","Artist Name(s)","Release Date","Duration (ms)","Popularity","Explicit","Added By","Added At","Genres","Record Label","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Track Name Unique"
"2024","spotify:track:7ubd6wvhN4TKMwQUy6hR69","Ladyfingers","Whipped Cream & Other Delights","Herb Alpert & The Tijuana Brass","1965-04-01",164546,66,FALSE,NA,1970-01-01,"adult standards,exotica","Herb Alpert Presents",0.347,0.299,3,-14.462,1,0.0401,0.979,0.93,0.178,0.556,86.15,4,"Ladyfingers"
"2024","spotify:track:0kdqcbwei4MDWFEX5f33yG","Bling-Bang-Bang-Born","Bling-Bang-Bang-Born","Creepy Nuts","2024-01-07",168135,75,FALSE,NA,1970-01-01,"anime,j-pop,j-rap","Sony Music Labels Inc.",0.853,0.822,6,-6.836,0,0.246,0.0841,0.00985,0.166,0.746,157.013,4,"Bling-Bang-Bang-Born"
"2024","spotify:track:3rki2mgXaUSL8av1syOWTB","あーーっす！","あーーっす！","Hiroshi Kitadani","2024-01-08",197802,57,FALSE,NA,1970-01-01,"anime","avex pictures",0.421,0.926,2,-9.03,1,0.129,0.00556,2.55e-05,0.171,0.512,182.242,4,"あーーっす！"
"2024","spotify:track:3gOms1iSIFmVPh2qIsaXFD","wash my sins away","jazz is for ordinary people","berlioz","2023-06-23",232500,0,FALSE,NA,1970-01-01,"jazz house,jazz","berlioz",0.773,0.598,10,-10.4,0,0.0332,0.672,0.826,0.0781,0.237,121.007,4,"wash my sins away"
"2024","spotify:track:3JvKfv6T31zO0ini8iNItO","Another Love_2024","Long Way Down (Deluxe)","Tom Odell","2013-06-24",244360,88,TRUE,NA,1970-01-01,NA,"ITNO/Columbia",0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,"Another Love_2024"
"2024","spotify:track:3FYDqY5BRtx3IVSaiQZSze","悲しみがとまらない　I CAN'T STOP THE LONELINESS","Timely!!","Anri","1983-12-05",263706,70,FALSE,NA,1970-01-01,"city pop,j-pop,kayokyoku","FOR LIFE MUSIC ENTERTAINMENT,INC.",0.684,0.843,9,-4.256,1,0.0296,0.183,1.67e-05,0.0635,0.885,132.027,4,"悲しみがとまらない　I CAN'T STOP THE LONELINESS"
"2024","spotify:track:751srcHf5tUqcEa9pRCQwP","Tek It_2024","Running","Cafuné","2021-07-20",191823,82,FALSE,NA,1970-01-01,NA,"Elektra (NEK)",0.423,0.913,8,-5.354,1,0.0655,6.53e-05,0,0.269,0.596,146.995,4,"Tek It_2024"
"2024","spotify:track:7GVQS66ukm48XZVymA3ZUg","Midwest Indigo","Clancy","Twenty One Pilots","2024-05-24",196266,68,FALSE,NA,1970-01-01,NA,"Fueled By Ramen",0.611,0.802,8,-4.92,0,0.0591,0.176,1.45e-06,0.314,0.577,116.062,4,"Midwest Indigo"
"2024","spotify:track:2LsbizbOeNa4x6qsi2jAMb","La flaca","La Flaca","Jarabe De Palo","1996",261200,79,FALSE,NA,1970-01-01,"rock en español,latin rock,latin alternative","Parlophone Spain",0.871,0.481,7,-9.068,1,0.0383,0.52,5.54e-05,0.0809,0.664,103.063,4,"La flaca"
"2024","spotify:track:15WLsibdUCBTyN6a9YUajB","ワノ国 幕開け、幕引きのテーマ","ONE PIECE オリジナルサウンドトラック""WANOKUNI""","Kohei Tanaka","2022-03-16",219300,44,FALSE,NA,1970-01-01,"anime","avex pictures",0.741,0.936,9,-5.966,0,0.0296,0.131,0.853,0.2,0.956,127.999,4,"ワノ国 幕開け、幕引きのテーマ"
"2024","spotify:track:777zXDJpBufzttU4AJ2dGO","I Don't Want To Set The World On Fire","The Anthology","The Ink Spots","1998-06-16",181066,67,FALSE,NA,1970-01-01,"adult standards","Geffen",0.445,0.146,5,-16.064,1,0.0333,0.962,1.05e-05,0.249,0.332,86.637,4,"I Don't Want To Set The World On Fire"
"2024","spotify:track:2tudvzsrR56uom6smgOcSf","Like That_2024","WE DON'T TRUST YOU","Future;Metro Boomin;Kendrick Lamar","2024-03-22",267706,84,TRUE,NA,1970-01-01,"rap,hip hop,west coast hip hop","Wilburn Holding Co./Boominati/Epic/Republic",0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4,"Like That_2024"
"2024","spotify:track:0oUBuOO4g9P4lREqfqR5nq","A Man Without Love_2024","A Man Without Love","Engelbert Humperdinck","1968-08-03",203133,70,FALSE,NA,1970-01-01,NA,"Decca (UMO)",0.538,0.467,2,-9.589,1,0.0327,0.637,0,0.115,0.507,111.766,4,"A Man Without Love_2024"
"2024","spotify:track:3pswsd1cgi2U5ninhgo31W","ルフィ復活","ONE PIECE Original Soundtrack""GEAR5""","Kohei Tanaka","2024-01-26",116233,45,FALSE,NA,1970-01-01,"anime","avex pictures",0.635,0.836,1,-9.39,1,0.053,0.0156,0.869,0.0816,0.246,116.005,4,"ルフィ復活"
"2024","spotify:track:42VsgItocQwOQC3XWZ8JNA","FE!N (feat. Playboi Carti)","UTOPIA","Travis Scott;Playboi Carti","2023-07-28",191700,85,TRUE,NA,1970-01-01,"rap,rage rap","Cactus Jack/Epic",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4,"FE!N (feat. Playboi Carti)"
"2024","spotify:track:6yVjjQA31SLM1kc4j5jPwF","BRAZILIAN DANÇA PHONK_2024","BRAZILIAN DANÇA PHONK","6YNTHMANE;RXDXVIL","2023-05-12",118194,66,TRUE,NA,1970-01-01,"phonk,brazilian phonk","6YNTHMANE X RXDXVIL",0.748,0.99,1,-2.39,1,0.151,0.303,0.132,0.267,0.386,126.015,4,"BRAZILIAN DANÇA PHONK_2024"
"2024","spotify:track:47N81NMkB488fuOwOC3Oip","Nobody - from Kaiju No. 8","Nobody (from Kaiju No. 8)","OneRepublic","2024-04-12",153626,67,FALSE,NA,1970-01-01,"soft pop","Mosley Music/Interscope Records",0.693,0.811,5,-5.765,1,0.0313,0.395,0,0.106,0.944,139.959,4,"Nobody - from Kaiju No. 8"
"2024","spotify:track:2bfGNzdiRa1jXZRdfssSzR","Dirty Harry (feat. Bootie Brown)","Demon Days","Gorillaz;Bootie Brown","2005-05-23",230426,77,FALSE,NA,1970-01-01,NA,"Parlophone UK",0.625,0.877,10,-7.176,0,0.162,0.0315,0.0811,0.672,0.865,192.296,4,"Dirty Harry (feat. Bootie Brown)"
"2024","spotify:track:7b8Z1GU2plJy3aASZTiolF","Friesenjung","denk mal drüber nach...","Ski Aggu;Joost;Otto Waalkes","2023-10-12",146086,66,TRUE,NA,1970-01-01,"german indie,german hip hop,german indie pop,gabber,europop","jungeratze",0.786,0.98,11,-4.677,0,0.116,0.0161,0.000228,0.204,0.899,161.017,4,"Friesenjung"
"2024","spotify:track:77DRzu7ERs0TX3roZcre7Q","euphoria","euphoria","Kendrick Lamar","2024-04-30",383639,75,TRUE,NA,1970-01-01,"hip hop,west coast hip hop","Kendrick Lamar, under exclusive license to Interscope Records",0.831,0.643,1,-5.002,1,0.11,0.046,0,0.084,0.142,139.948,4,"euphoria"
"2024","spotify:track:4IRHwIZHzlHT1FQpRa5RdE","Goodbye Yellow Brick Road - Remastered 2014_2024","Goodbye Yellow Brick Road (Remastered)","Elton John","1973-10-05",192826,77,FALSE,NA,1970-01-01,NA,"UMC (Universal Music Catalogue)",0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,4,"Goodbye Yellow Brick Road - Remastered 2014_2024"
"2024","spotify:track:12BaQt9aYdTlEtKreqB5V4","jazz is for ordinary people","jazz is for ordinary people","berlioz","2023-04-07",164000,3,FALSE,NA,1970-01-01,"jazz house,jazz","berlioz",0.502,0.474,5,-11.424,0,0.0543,0.711,0.787,0.112,0.312,118.079,4,"jazz is for ordinary people"
"2024","spotify:track:4Hff1IjRbLGeLgFgxvHflk","DARE (feat. Shaun Ryder & Roses Gabor)","Demon Days","Gorillaz;Shaun Ryder;Roses Gabor","2005-05-23",244999,83,FALSE,NA,1970-01-01,NA,"Parlophone UK",0.76,0.891,11,-5.852,0,0.0372,0.0229,0.0869,0.298,0.966,120.264,4,"DARE (feat. Shaun Ryder & Roses Gabor)"
"2024","spotify:track:37uMiu52DbSIx3SJ3sGDow","Weak","Promised Land","Vintage Culture;Maverick Sabre;Tom Breu","2024-05-24",202560,67,FALSE,NA,1970-01-01,"brazilian bass,electronic,electro","Vintage Culture",0.838,0.684,10,-8.192,0,0.0705,0.0506,0.0123,0.0892,0.447,123.007,4,"Weak"
"2024","spotify:track:4sYRVm3d1ThbzDUmU9jio3","One Last Adventure","Frieren: Beyond Journey's End - Original Series Soundtrack EP","Evan Call","2023-12-22",148036,28,FALSE,NA,1970-01-01,"anime","Milan",0.203,0.0247,9,-18.92,1,0.0443,0.968,0.0105,0.125,0.0762,131.332,3,"One Last Adventure"
"2024","spotify:track:3yAZRpEbliOJUnZH3478xG","Da Feeling","Da Feeling","Jengi;GFDM","2024-03-28",201904,47,FALSE,NA,1970-01-01,"future house","Three Six Zero Recordings",0.67,0.919,0,-5.752,0,0.0387,0.00852,0.031,0.228,0.635,126.011,4,"Da Feeling"
"2024","spotify:track:6KYOlIwDHbrbeBbJEtQ0Fj","オトノケ - Otonoke_2024","オトノケ - Otonoke","Creepy Nuts","2024-10-04",185626,75,FALSE,NA,1970-01-01,"anime,j-pop,j-rap","Sony Music Labels Inc.",0.517,0.842,1,-6.905,1,0.348,0.062,0.0575,0.158,0.643,169.745,4,"オトノケ - Otonoke_2024"
"2024","spotify:track:5lE64uyiHhhSwS01VI4pV6","Buurman Uit Berlijn","Buurman Uit Berlijn","MCR-T;Joost","2024-02-02",285176,54,TRUE,NA,1970-01-01,"miami bass,gabber,europop","Live From Earth",0.784,0.963,7,-4.867,1,0.222,0.0487,0.0128,0.08,0.664,170.023,4,"Buurman Uit Berlijn"
"2024","spotify:track:092zEazukBeXkjDumz7dHh","The End of One Journey","Frieren: Beyond Journey's End (Original Soundtrack)","Evan Call","2024-04-17",103080,50,FALSE,NA,1970-01-01,"anime","Milan",0.267,0.14,2,-22.975,1,0.0333,0.894,0.374,0.0919,0.272,137.808,4,"The End of One Journey"
"2024","spotify:track:5w4EuviPUa4vSH52EYNqJ5","It's a Man","The Best of the RCA Years","Betty Hutton","1996-09-01",144386,50,FALSE,NA,1970-01-01,NA,"RCA/Legacy",0.624,0.289,2,-10.218,1,0.0957,0.934,0,0.471,0.93,146.084,4,"It's a Man"
"2024","spotify:track:3J2WUEn6oFN8eDPZov7w9I","deep in it","deep in it","berlioz;Ted Jasper","2023-03-10",154862,1,FALSE,NA,1970-01-01,"jazz house,jazz","berlioz",0.567,0.415,3,-11.901,0,0.0499,0.972,0.885,0.0999,0.273,118.967,4,"deep in it"
"2024","spotify:track:6WzRpISELf3YglGAh7TXcG","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","Popular (Music from the HBO Original Series)","The Weeknd;Playboi Carti;Madonna","2023-06-02",215466,83,TRUE,NA,1970-01-01,"rage rap","XO / Republic Records",0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,4,"Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)"
"2024","spotify:track:1i6N76fftMZhijOzFQ5ZtL","Psycho Killer - 2005 Remaster","Talking Heads '77 (Deluxe Version)","Talking Heads","1977-09-16",261413,11,FALSE,NA,1970-01-01,"new wave,post-punk","Rhino/Warner Records",0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4,"Psycho Killer - 2005 Remaster"
"2024","spotify:track:4CfcXnwLf2MUfnjCnqUMvj","Go Back (feat. Julia Church)","Comfort In Chaos","John Summit;Sub Focus;Julia Church","2024-07-12",220538,71,FALSE,NA,1970-01-01,"house,tech house,drum and bass,liquid funk","Experts Only/Darkroom Records",0.393,0.923,7,-1.726,0,0.0611,0.162,0.000214,0.108,0.0606,136.079,4,"Go Back (feat. Julia Church)"
"2024","spotify:track:7jrMFjEq0t09f7m3HnnWXl","Tell Me Why - MEDUZA Remix","Tell Me Why (MEDUZA Remix)","Supermode;MEDUZA","2022-09-02",171428,70,FALSE,NA,1970-01-01,"hypertechno","Axtone Records",0.561,0.928,6,-5.812,0,0.0371,0.087,0.894,0.332,0.182,125.988,4,"Tell Me Why - MEDUZA Remix"
"2024","spotify:track:6Xom58OOXk2SoU711L2IXO","Moscow Mule_2024","Un Verano Sin Ti","Bad Bunny","2022-05-06",245939,87,TRUE,NA,1970-01-01,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4,"Moscow Mule_2024"
"2024","spotify:track:51EpFns3CG9taCMQz6XDom","INVISIBLE","FUTURE PAST","Duran Duran","2021-10-22",191459,74,FALSE,NA,1970-01-01,"new wave,synthpop","BMG Rights Management (US) LLC",0.645,0.867,7,-2.326,1,0.182,0.119,1.98e-05,0.413,0.337,113.988,4,"INVISIBLE"
"2024","spotify:track:5AVUsyKKPhYJItIVeEqw2E","Ending Song - The Promise of the World - Merry-Go-Round of Life","Howl's Moving Castle Soundtrack","Chieko Baisho","2004-11-19",410466,56,FALSE,NA,1970-01-01,"anime,enka","Joe Hisaishi",0.229,0.145,2,-15.292,0,0.0345,0.958,0.00155,0.144,0.115,177.59,3,"Ending Song - The Promise of the World - Merry-Go-Round of Life"
"2024","spotify:track:2HYFX63wP3otVIvopRS99Z","Houdini","Houdini","Eminem","2024-05-31",227239,76,TRUE,NA,1970-01-01,"rap,hip hop","Shady/Aftermath/Interscope Records",0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,4,"Houdini"
"2024","spotify:track:3K5KXm1uZjiyQk0J7op1xf","9mm","Memphis Cult Vol. 6","Memphis Cult;Groove Dealers;SPLYXER","2023-02-23",86709,59,TRUE,NA,1970-01-01,"phonk,drift phonk","Memphis Cult",0.737,0.915,0,-2.749,1,0.0412,0.00322,2.58e-05,0.084,0.304,154.964,4,"9mm"
"2024","spotify:track:4yMXKeuRDOIzrh3fBiJYds","Vent","Vent","NOIT","2024-03-01",176898,61,TRUE,NA,1970-01-01,"rally house,house","Aurorian Records",0.897,0.583,3,-9.584,0,0.376,0.0295,0.00117,0.162,0.954,126.183,4,"Vent"
"2024","spotify:track:4JfpJrrGNXRj2yXm1fYV23","Lithonia","Lithonia","Childish Gambino","2024-07-02",179320,64,TRUE,NA,1970-01-01,NA,"Wolf+Rothstein/RCA Records",0.415,0.383,1,-7.629,1,0.0287,0.0948,0,0.118,0.172,140.102,4,"Lithonia"
"2024","spotify:track:4UZIVayCDOLdaf1P8gGMsQ","Rapp Snitch Knishes - Live Instrumental","Bread 'n' Butter","OMA","2024-01-05",175500,19,FALSE,NA,1970-01-01,NA,"OMA",0.565,0.552,10,-10.546,0,0.0837,6.26e-05,0.894,0.336,0.802,95.046,4,"Rapp Snitch Knishes - Live Instrumental"
"2024","spotify:track:6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","HIT ME HARD AND SOFT","Billie Eilish","2024-05-17",210373,94,FALSE,NA,1970-01-01,NA,"Darkroom/Interscope Records",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,"BIRDS OF A FEATHER"
"2024","spotify:track:0ctgmKdlPY8xx41wY339Da","Stumblin' In","Licorice Pizza (Original Motion Picture Soundtrack)","Chris Norman;Suzi Quatro","2021-11-26",238853,60,FALSE,NA,1970-01-01,"glam rock","Republic Records",0.754,0.768,7,-7.687,1,0.0366,0.0111,3.05e-05,0.224,0.852,129.305,4,"Stumblin' In"
"2024","spotify:track:0vrKBjEBQAVn3sdhIXmpHE","Terug In De Tijd","Terug In De Tijd","Yves Berendse","2023-06-02",187357,24,FALSE,NA,1970-01-01,"hollands,nederpop","Dino Music",0.65,0.767,8,-7.688,1,0.0458,0.108,0,0.0879,0.536,122.749,4,"Terug In De Tijd"
"2024","spotify:track:1di1C0QI6Y92yZPYn6XYAZ","シルエット","TIME","KANA-BOON","2015-01-21",240133,77,FALSE,NA,1970-01-01,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.436,0.934,2,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,4,"シルエット"
"2024","spotify:track:5iyuwVaMliMdloOzSBxohv","Cheerleader","SMILE! :D","Porter Robinson","2024-07-26",237567,18,FALSE,NA,1970-01-01,"edm,electronic","Mom+Pop",0.464,0.701,0,-2.591,0,0.0395,0.000199,0,0.0484,0.277,147.944,4,"Cheerleader"
"2024","spotify:track:1FhWuo97KqSWbe4UYpKAei","Journey of a Lifetime ~ Frieren Main Theme","Frieren: Beyond Journey's End (Original Soundtrack)","Evan Call","2024-04-17",204240,52,FALSE,NA,1970-01-01,"anime","Milan",0.228,0.615,2,-10.819,1,0.0534,0.0145,0.854,0.333,0.113,121.395,4,"Journey of a Lifetime ~ Frieren Main Theme"
"2024","spotify:track:1LIvdWNdKmHvU0FJvw2diN","Big City Life","Big City Life","Luude;Mattafix","2022-06-16",146711,69,FALSE,NA,1970-01-01,"drum and bass","Warner Records",0.615,0.902,3,-4.316,1,0.0859,0.0176,3.91e-05,0.103,0.298,87.03,4,"Big City Life"
"2024","spotify:track:4K0odcECsBvgzv9Lr9z4kd","Aria Math","Minecraft - Volume Beta","C418","2013-11-09",310000,51,FALSE,NA,1970-01-01,NA,"C418",0.523,0.456,4,-13.393,0,0.0623,0.754,0.915,0.0966,0.542,167.999,4,"Aria Math"
"2024","spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Tití Me Preguntó_2024","Un Verano Sin Ti","Bad Bunny","2022-05-06",243716,95,TRUE,NA,1970-01-01,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4,"Tití Me Preguntó_2024"
"2024","spotify:track:7rbECVPkY5UODxoOUVKZnA","I Wonder_2024","Graduation","Kanye West","2007-09-11",243440,84,TRUE,NA,1970-01-01,"rap","Roc-A-Fella",0.542,0.466,0,-8.668,1,0.0824,0.141,0.000444,0.125,0.127,191.386,4,"I Wonder_2024"
"2024","spotify:track:4gRA0i5sxx3jAhHaVjPnUN","Use Me","Still Bill","Bill Withers","1972-05-01",228326,73,FALSE,NA,1970-01-01,"soul","Columbia/Legacy",0.758,0.586,11,-13.461,0,0.056,0.033,0.0028,0.0743,0.947,154.629,4,"Use Me"
"2024","spotify:track:7wdzLe2Gsx1RGqbvYZHASz","i","i","Kendrick Lamar","2014-09-23",231933,69,TRUE,NA,1970-01-01,"hip hop,west coast hip hop","Aftermath",0.755,0.884,10,-5.296,0,0.0638,0.0208,2.97e-06,0.248,0.897,121.927,4,"i"
"2024","spotify:track:3CIOopLwvyMvXk97ZEksKO","Ace of Spades","Ace of Spades (Expanded Edition)","Motörhead","1980-11-08",168320,74,FALSE,NA,1970-01-01,"heavy metal,metal,speed metal,hard rock,rock","Sanctuary Records",0.322,0.991,6,-4.453,1,0.213,0.00313,0.0035,0.0708,0.198,140.221,4,"Ace of Spades"
"2024","spotify:track:3DK6m7It6Pw857FcQftMds","Runaway_2024","My Beautiful Dark Twisted Fantasy","Kanye West;Pusha T","2010-11-22",547733,85,TRUE,NA,1970-01-01,"rap","Roc-A-Fella",0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,4,"Runaway_2024"
"2024","spotify:track:3HBaCz1gBfnDZMxwEZGPvz","Time Flows Ever Onward","Frieren: Beyond Journey's End - Original Series Soundtrack EP","Evan Call","2023-12-22",140075,33,FALSE,NA,1970-01-01,"anime","Milan",0.373,0.0718,7,-19.334,1,0.0392,0.895,0.736,0.108,0.139,115.673,3,"Time Flows Ever Onward"
"2024","spotify:track:66TDFKCZpMRfLcgJpa15xq","Hier encore","Que c'est triste Venise","Charles Aznavour","1964-01-01",143466,69,FALSE,NA,1970-01-01,"chanson,variété française,french jazz","Universal Music Division Barclay",0.388,0.406,2,-9.445,0,0.0367,0.779,0,0.3,0.44,91.667,3,"Hier encore"
"2024","spotify:track:2cwTVrrgHxl4gcHY4IHr18","Don't Let The Stars Get In Your Eyes","Pure Gold","Perry Como","1975-09-30",160773,51,FALSE,NA,1970-01-01,"christmas,adult standards","Legacy Recordings",0.808,0.421,8,-12.533,1,0.042,0.809,0,0.0724,0.963,122.752,4,"Don't Let The Stars Get In Your Eyes"
"2024","spotify:track:5RLzsVW6UNiV2YrOlKwzNN","Blue Moon - 1999 Remastered","Sinatra's Swingin' Session!!! And More (Remastered / Expanded Edition)","Frank Sinatra","1961",171426,62,FALSE,NA,1970-01-01,"christmas,big band,adult standards,swing music,jazz,vocal jazz","Capitol Records",0.644,0.156,1,-16.529,1,0.0329,0.532,0,0.105,0.744,113.96,4,"Blue Moon - 1999 Remastered"
"2024","spotify:track:3k3NWokhRRkEPhCzPmV8TW","Ojitos Lindos_2024","Un Verano Sin Ti","Bad Bunny;Bomba Estéreo","2022-05-06",258298,87,FALSE,NA,1970-01-01,"reggaeton,trap latino,latin,urbano latino,latin alternative,electrocumbia","Rimas Entertainment LLC",0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4,"Ojitos Lindos_2024"
"2024","spotify:track:3zJRvtQkHQRTNEXSY8jQPR","Breathe (In The Air) - 2011 Remastered Version","The Dark Side Of The Moon (2011 Remastered Version)","Pink Floyd","1973-03-01",169560,1,FALSE,NA,1970-01-01,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.429,0.343,11,-16.637,0,0.0339,0.265,0.184,0.157,0.313,128.455,4,"Breathe (In The Air) - 2011 Remastered Version"
"2024","spotify:track:1YdtGoSYDvVQKoUqSDXX41","Noid","CHROMAKOPIA","Tyler, The Creator","2024-10-28",284363,67,TRUE,NA,1970-01-01,NA,"Columbia",0.38,0.784,1,-6.004,1,0.299,0.523,0.000139,0.494,0.418,82.318,4,"Noid"
"2024","spotify:track:1YIxmHt4EKS0gMs3L0mxQV","Miss Alissa","Peace Love Death Metal","Eagles Of Death Metal","2004-03-23",158600,63,FALSE,NA,1970-01-01,"stoner rock,garage rock","Ipecac Recordings",0.548,0.992,1,-3.713,1,0.116,0.797,0,0.199,0.879,172.357,4,"Miss Alissa"
"2024","spotify:track:2ffGZTdlRN0lNxA4LOYyTs","How Long Do I Have to Wait for You?","Naturally","Sharon Jones & The Dap-Kings","2005-01-25",243760,69,FALSE,NA,1970-01-01,"retro soul,soul,funk","Daptone Records",0.673,0.909,10,-3.369,0,0.0464,0.471,0.013,0.105,0.969,103.941,4,"How Long Do I Have to Wait for You?"
"2024","spotify:track:4R5GN0mBvb6jkRj3Zvyhkl","Will I See You Again?","Will I See You Again?","Thee Sacred Souls","2020-12-01",240653,78,FALSE,NA,1970-01-01,"retro soul","Penrose Records",0.515,0.451,9,-8.047,0,0.0309,0.405,1.12e-06,0.111,0.661,169.931,4,"Will I See You Again?"
"2024","spotify:track:75zMKn5euxQdlkZgu4P42J","Sympathy For The Devil","The Rolling Stones Singles Collection: The London Years","The Rolling Stones","1989-08-15",376800,64,FALSE,NA,1970-01-01,"classic rock,rock","ABKCO",0.727,0.681,9,-10.943,1,0.221,0.61,0,0.0559,0.578,115.938,4,"Sympathy For The Devil"
"2024","spotify:track:0EqczV3o6fwksegAavIHpX","LOVELY BASTARDS_2024","LOVELY BASTARDS","ZWE1HVNDXR;yatashigang","2023-08-25",116104,69,TRUE,NA,1970-01-01,"phonk,brazilian phonk,drift phonk","ZWE1HVNDXR",0.613,0.81,1,-6.16,1,0.488,0.832,0.899,0.137,0.686,150.251,4,"LOVELY BASTARDS_2024"
"2024","spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Me Porto Bonito_2024","Un Verano Sin Ti","Bad Bunny;Chencho Corleone","2022-05-06",178567,86,TRUE,NA,1970-01-01,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4,"Me Porto Bonito_2024"
"2024","spotify:track:1aXV8GrmQLvgoFtBPERP7E","Jealous","Jealous","Eyedress","2019-12-06",122338,57,FALSE,NA,1970-01-01,NA,"Lex Records",0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,4,"Jealous"
"2024","spotify:track:5ZK62nSchTamBy8F6HIZov","Sea Gets Hotter","American Love Call","Durand Jones & The Indications;Durand Jones;Aaron Frazer","2019-03-01",197226,73,FALSE,NA,1970-01-01,"retro soul","Dead Oceans",0.793,0.537,0,-7.123,0,0.0338,0.834,0.00256,0.326,0.778,120.012,4,"Sea Gets Hotter"
"2024","spotify:track:0xoYZ45fgTfyQYREZPN7Sa","You & Me - Rivo Remix","You & Me (Rivo Remix)","Disclosure;Rivo;Eliza Doolittle","2023-12-22",208524,80,FALSE,NA,1970-01-01,"house,afro house","UMC (Universal Music Catalogue)",0.702,0.797,10,-6.635,0,0.0557,0.583,0.495,0.179,0.0356,122.011,4,"You & Me - Rivo Remix"
"2024","spotify:track:4bO6DljpuAeQh6HS20i0I5","Money For Nothing","Brothers In Arms - 20th Anniversary Edition","Dire Straits","1985-05-13",504333,7,FALSE,NA,1970-01-01,"classic rock","Mercury Records Limited",0.642,0.766,2,-6.82,0,0.0401,0.0407,0.000103,0.0593,0.593,134.185,4,"Money For Nothing"
"2024","spotify:track:6Wy3X4jSszfisnRscJCHdq","I Like It Like That","I Like It Like That","Pete Rodriguez","1966-12-31",265080,64,FALSE,NA,1970-01-01,"cha cha cha,salsa,latin jazz,son cubano","Fania",0.596,0.7,5,-4.911,0,0.0323,0.68,0.000277,0.623,0.926,133.45,4,"I Like It Like That"
"2024","spotify:track:0pUVeEgZuNyFzIMKp67RbS","Eyes Without A Face","Rebel Yell","Billy Idol","1983-11-01",299240,85,FALSE,NA,1970-01-01,NA,"CAPITOL CATALOG MKT (C92)",0.54,0.816,9,-6.197,1,0.0421,0.0177,0.00226,0.276,0.658,85.563,4,"Eyes Without A Face"
"2025","spotify:track:5TFD2bmFKGhoCRbX61nXY5","NUEVAYoL","DeBÍ TiRAR MáS FOToS","Bad Bunny","2025-01-05",183685,97,FALSE,NA,1970-01-01,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC.",0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4,"NUEVAYoL"
"2025","spotify:track:2X485T9Z5Ly0xyaghN73ed","Let It Happen_2025","Currents","Tame Impala","2015-07-17",467586,85,FALSE,NA,1970-01-01,"neo-psychedelic,indie","Universal Music Australia Pty. Ltd.",0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,4,"Let It Happen_2025"
"2025","spotify:track:3SAga35lAPYdjj3qyfEsCF","Feel It (From “Invincible”)_2025","Feel It (From “Invincible”)","d4vd","2024-03-28",157974,78,FALSE,NA,1970-01-01,NA,"Darkroom/Interscope Records",0.565,0.593,8,-5.864,1,0.0883,0.0288,0,0.215,0.429,120.509,4,"Feel It (From “Invincible”)_2025"
"2025","spotify:track:0y9uTzK9cNKSAEHnpeRG8C","DUCKWORTH.","DAMN.","Kendrick Lamar","2017-04-14",248613,71,TRUE,NA,1970-01-01,"hip hop,west coast hip hop","Aftermath",0.552,0.731,7,-6.873,1,0.615,0.0536,0,0.258,0.632,174.516,4,"DUCKWORTH."
